,Florida,California,Texas,Pennsylvania,Virginia,New York,the District of Columbia,Arizona,Colorado,Massachusetts,Washington,Illinois,New Jersey,Michigan,Utah,Hawaii,Tennessee,Nevada,Connecticut,Mississippi,Oregon,Minnesota,Georgia,West Virginia,South Carolina,Maine,Maryland,North Carolina,Wyoming,Iowa,New Hampshire,Ohio,Idaho,Alabama,Montana,Nebraska,North Dakota,Indiana,Missouri,Louisiana,Alaska,Vermont,Rhode Island,Arkansas,Delaware,Kansas,Wisconsin,New Mexico,Oklahoma,Kentucky,South Dakota
2022-03-01,355523.6992389448,734051.7841928919,293575.000599567,245063.63727974743,352501.2943530141,433243.97992216464,650133.7283510965,431752.14724626765,544999.7441488408,555922.6827285644,580441.81229955,243003.25884302796,455862.6762577778,226604.29052131905,522366.4695053815,808074.9888502732,298435.76303261024,427837.35753919533,336768.9676589016,182820.93847646195,494274.3574202908,322000.7254925095,305858.3353344785,149798.54984424388,269713.78866932035,350730.76516071585,391457.9057417877,297583.4270972497,311028.64762819256,198910.86682488603,404514.34781256784,200801.64545249465,482713.4278769476,215901.29208063285,421078.1801012437,234383.346988922,257353.42077326812,215541.40795092657,225474.14457073912,219986.2843648224,351155.46041187685,364683.90083406516,399712.6402377044,200320.7910844514,352524.06570006657,202570.01412015513,272475.1520592299,272152.842956303,190223.8086454372,191246.20979755992,282980.0946439447
2022-04-01,365723.96168896026,748176.6262166564,299572.9752819223,249041.61776489843,357366.4629012285,438609.3332580636,657873.1021843139,441461.6449499031,556971.4077011624,566365.9319972784,594220.8887406733,246983.98992253083,462071.6997318565,230746.7619959088,534443.2781380211,827937.1501117464,304536.5608780508,438117.3616045655,342772.0549203336,183677.69431391856,502684.67387169367,326553.4991344248,312346.4498484281,151679.44515211598,275277.58782039996,358930.3281991459,395992.4091742663,304503.63233841927,314419.93989163166,201704.80031739865,415191.3127773577,204243.66319972064,490959.8361688264,218682.80858315015,431096.7991911016,238811.84278505435,259473.41605950144,219367.00246352874,229566.17021945922,221811.3216858009,353465.4951731611,371027.141348212,407573.7892504773,202330.74326655074,358358.85690502956,205616.04825870958,276655.0297514968,277334.38876786345,192916.6026735421,193801.96546867277,288240.61735085846
2022-05-01,375499.80472340994,758823.678367496,305086.0810321532,252114.73261553407,361842.4932106023,443506.3533531833,662562.7019150056,451090.5479901736,566715.9403034542,575312.0644422356,604676.3605078143,249660.93414255502,468364.6824838586,233889.87683817185,544309.2572788419,843280.1932614208,309556.8219588482,447388.33618097194,348291.35136519343,184664.73470298285,509802.23692212394,330484.335014248,317868.3357200507,153115.01074286705,280556.6392191861,366398.72960435087,400219.09933450026,310951.294478401,317742.3889054221,204515.2902543942,424114.83209496917,207047.43862106313,497647.9549997765,221181.24659694533,440442.0887707127,242438.99258257204,261768.31065211818,222323.88236079342,232886.71111244868,223322.23016843366,356876.98517799046,376890.7140290858,414530.41013046185,204056.23790592607,363383.5425778595,208391.91023293763,280716.52115419373,281550.448848079,195168.03687685903,196004.96510857638,293020.1242827514
2022-06-01,384189.324571419,764484.5353315206,309898.07475635613,254514.2682486264,365618.61665982986,448191.92426993506,662822.0646239171,459142.94303504174,572650.9889450924,581968.0060843542,609808.1773671968,251478.98082892573,473645.24389359466,236280.24170253915,549929.0997480854,852624.9316043056,314142.61289274594,454667.942491832,352993.3362772123,186273.74244524728,514330.04177446215,333422.75523640384,322685.8312101362,154503.5775004297,285526.2053590373,372303.01158836903,403242.0066776844,316687.44816729805,321055.9723592412,207015.79426901325,430685.2990085085,209625.59573795475,501785.8048725168,223735.61080989995,447745.53455608134,245224.35291214698,264192.99077866186,224881.33878695418,235755.81170353593,224784.44718098128,359944.98059970915,382111.2966955674,420194.0443061445,205773.386316597,367214.6387974425,210856.05368599584,284231.993525271,285116.8467183383,197316.762477181,198277.7809463486,296929.44163193746
2022-07-01,390085.2621684515,764793.9076814222,312823.9951430403,255437.10889354185,367498.9639748402,451352.3440345454,659059.7552794805,463217.11417386896,573260.0022361277,585051.7625425286,608101.7017024225,251851.7551890288,476609.0859691274,236869.01201829384,549411.0684278464,856238.0815073013,316789.8774513786,458252.3742136562,355967.2878901639,187682.38568697465,514295.57631866744,333990.51646488725,325570.7537977886,155136.6463904919,288952.43388205394,374843.44862769655,403924.83925432526,320289.9269379359,323469.6080401021,208550.47979503823,433627.25518857525,211066.6944591693,501047.11818438,225218.92511496006,450213.974608701,246570.402492409,265410.4980524276,226130.0999328996,237326.40438569416,225501.99947350463,362021.84197808924,384703.6919334487,423010.84207011433,206697.61382428263,368600.492959663,212516.2599833286,285685.2271414416,287380.73697850405,198964.94362436293,199854.33926318015,299048.62016916386
2022-08-01,393069.5635290844,760127.06940537,313742.5172489735,255221.64330801167,367637.7913368184,452299.0425833678,652570.6243660711,462325.3295079177,569409.018804952,583995.672218423,601379.7742800411,251363.5661456903,476764.6586000218,236188.18153154358,544012.3624424844,854014.835421926,317669.5260230555,457612.9196461859,356656.5866200701,188537.38516231356,510382.9469486354,332667.8458760779,326676.2696166595,155210.43367525298,290741.11909111,374143.366104888,402416.9099340937,321757.0859659572,324668.6822871216,208995.94655514506,433733.40725596313,211569.7088486678,496159.2299648758,226065.96310474453,448796.7058798775,246679.4830115035,265992.97886985546,226362.92460872524,237646.3388097148,225312.15830692466,362980.3385882571,384753.0499753317,422643.2588978039,207129.4559584676,368619.4690954887,213272.44970564835,285492.96019582025,288179.7093933789,199961.76266345565,200606.37531288262,299477.8254369777
2022-09-01,393451.16270787426,752663.143105442,313065.37321381806,254236.79683511087,366418.6095896003,450696.09167306003,644310.8173032326,457042.5396062988,563255.1365552976,579801.6033375794,592394.4584095265,250037.98942682857,475135.6309455338,234611.94641116625,536136.3127761283,848478.5067775598,316927.86430715845,452957.5743833251,355875.5878282154,188291.78310277444,504405.54611395835,330216.55116734846,326215.57743620547,154692.30693329687,290887.7201017023,371655.4626553608,399767.95121951215,321404.08340444,324560.938361096,208808.235316414,432297.8026462885,211169.22389563906,488431.7384490966,225933.98650024363,444536.09884555935,245929.22838224153,265609.0994276804,225690.71837993638,236799.59660996392,223845.03456607345,362527.2392387449,383204.0585375517,420348.1711210902,206933.32596650577,367452.83290830784,213235.3814239823,284558.93915611063,287517.01540016127,200336.79049997823,200495.139235225,298654.48490828794
2022-10-01,392963.55817677075,745943.7849859968,312097.18153530784,253930.3149867023,365582.4125363038,448826.689064485,638245.1636500311,450485.8310581268,558282.7581217993,576226.1160230446,585611.0132778935,249150.40815107196,473954.65663620323,233549.76145146939,529401.8365713567,843785.9980109418,315719.91013290366,446976.5281178981,355234.4766056791,187434.56605814534,499780.9616303544,328532.95482360333,325452.64274236705,154488.70577855257,290846.44186643366,369558.08298717445,398062.87875438965,320792.8612654244,324901.8097996843,208892.37970115434,431526.93063387164,210887.82665831564,481131.39907941263,225602.4178740825,440884.6181729894,245616.97335856687,265699.1412780984,225196.15986907025,236065.71127866933,222255.0144108032,361740.60800853785,381965.83785611327,418873.9447004686,206734.42416818134,366935.7936900582,213377.17836332624,283949.03207872366,286779.3514974449,200732.82686563986,200571.25825809504,298285.2208262527
2022-11-01,392249.62069598836,740663.3091691217,311075.8957865518,254134.55375454578,365340.54084393516,447236.60886824754,633732.6398875405,443373.9936214781,554452.1176579319,574209.3350476295,581041.6154791516,248653.87169073013,473413.623508272,232767.93086857712,523953.1603234615,840703.425423238,314436.22301375424,440298.4556931676,355550.057807096,186410.38135139536,496321.33291154593,327482.6474673239,324513.12710135645,154295.78949646244,290739.7012099543,368561.94220727874,397167.316082971,320079.5095681924,325601.4282552542,209188.0606472233,431838.9784392267,210802.63647999312,474240.7080875856,225046.38983090207,437973.40272384585,245887.14035336007,265998.6002333625,225058.2017950901,235645.71068648132,220800.90723376442,360814.1408325743,381587.13762499316,418637.7813938229,206437.1068003966,366618.5667705415,213781.36213245973,283936.9567098803,286291.66090298566,201341.58357416824,200957.20066078554,298244.3406915053
2022-12-01,391394.84763624176,736136.9949136609,309763.6091929821,254348.4061192045,365466.6025653453,445618.99225994333,630646.0728007456,436384.2576665009,551199.3736401993,573701.5026721213,577613.611538995,248384.0314354715,473702.80765663803,232208.88867362178,519598.8106234173,838166.7734561312,313181.1724719601,434071.41937601083,356194.3101208525,185356.2930395326,493371.9764760114,326606.49078049714,323364.49277983204,154522.85778892974,290500.6392924485,368673.97269175434,397022.73177727853,319158.693743844,326076.1747680982,209298.3802993717,432490.16816062806,210690.71695077923,467853.90941308794,224539.5890011892,435418.4437964598,246598.69312327215,266059.1072092407,225141.77038679676,235473.4850388046,219496.8539508521,360185.00885616237,381409.1945605423,418835.1130120537,206044.61215550883,366939.13024762296,214318.15940670273,284278.3926057469,286215.22767456155,201707.72498903397,201420.253973449,298350.2083999735
2023-01-01,390033.2098069172,729095.0086079933,308032.1317172454,254161.804640707,365479.9284853183,443925.925045535,627707.7119517495,429400.90180142195,547552.7281441082,572806.9719762481,573144.2165149917,247851.1773833303,475102.3842661939,231793.11691466716,515742.2126522477,833528.7736126181,311949.0896970295,427928.6970794248,356478.5806926139,184030.36867675875,489989.63076348935,325664.97027774015,322010.3165688393,154250.02465535476,289880.90683548286,369118.75502245425,397393.40574235097,317744.56219374924,325727.37952058256,208819.97067407487,432497.79816024,210042.6327035131,461792.20727223257,224106.97075206658,431463.6557385051,246776.0980510531,265117.24932889565,224952.76412927022,235105.91404603352,218615.44619052022,359284.1356665331,382660.3445172557,418313.12956781377,205451.93224412762,367343.5678463572,214522.98307587786,285735.06335856766,286069.96060068463,201508.75880326272,201370.88505571292,297961.567072163
2023-02-01,388880.21036160545,721855.2845945529,306385.5890873061,253761.1457587588,365744.3988429894,442519.329471224,625618.2808347648,423940.5413746878,544393.9274925535,572109.253982107,569441.8069663866,247619.4721846416,476538.75169381796,231799.05240580742,512784.92748096626,828410.009132592,311613.52997477725,422898.72900607233,357292.44798383577,182755.52373447095,487328.42075137625,325162.07004818605,321123.60350730945,153948.27151025552,289321.8536960736,370158.2813373927,398277.58992795815,316722.5607634447,325194.34407479176,208333.2434474763,432981.9044238487,209667.61740746905,456981.6896506759,223866.08602315257,427631.4245759612,247166.60147677574,263773.8905832218,225068.36240990876,234998.8329107254,217975.03656948902,358583.365435058,383763.10827597085,418335.0990209803,205187.95433854006,368115.7397541055,214509.7586959476,287547.02495888807,286270.6822582201,201239.56596454114,201357.56062271845,297434.67510029307
2023-03-01,388411.2556957053,716529.764435458,305286.62008240254,253919.59765812647,366615.956032014,442615.5869217505,623820.7971743866,420713.1774681027,541728.6403614816,572675.3949434729,567137.636396842,248026.3825033344,479277.72590810765,232416.49960762038,510641.32644794177,824751.1511071068,312302.7515726829,419198.5119455215,359034.9532435329,181751.4471286965,485977.28296793887,325425.7875325963,321235.6952368549,153808.30665974785,289434.47940165474,371973.5899202088,399632.9968039105,316686.3467786499,325252.03025392257,208457.45517543567,434357.141106565,209937.6237410761,453498.8124832541,224235.27923583577,425563.6684203479,247992.02956104346,263185.52546782885,225584.36121059814,235526.77008149496,218366.15922070874,358188.75067527726,386069.93933860696,419623.1626486876,205676.18320957315,369316.8619346553,214861.76479421995,290229.77597216755,286976.8208153606,201451.7581888761,201847.8213095439,297863.2450631087
2023-04-01,388861.182400835,715943.1321756478,304907.38712133357,254756.51174521446,368458.08433068945,444140.37776989915,622585.6328504201,419607.2723855108,540312.9352944851,576093.9687493161,567073.2621225949,249417.9013956387,483043.4783935429,233597.221104863,509362.34747163655,826174.7826723276,313990.76450548385,417094.9812960098,362201.3206500558,182116.60469496265,486321.3146348507,326399.449055853,322186.5367864685,154316.36609778905,290270.7339120686,375422.5818636962,401392.40745105705,317738.2067213187,326178.63440371765,209515.49605130413,437375.75069446553,211298.74878121773,451737.75327243283,225309.7533478481,427067.0311799498,249788.93474409624,263725.2811653666,227017.8192862397,237054.42803822178,218852.11536965406,358394.2862946727,388416.1591258808,422993.6111534554,206927.19716549618,370830.4451186657,215920.79890561383,293120.039413962,288606.8682776583,202343.38649017512,203100.316970218,299057.1378069396
2023-05-01,389925.76163632114,718930.991487069,305235.0532140038,256328.75331727325,371079.1596138037,446635.93339940096,621721.9154258192,420199.5101683274,540189.510267241,581529.7464844626,568373.2946693081,251339.7868492802,488441.44743736676,235311.73006584193,509068.9500572553,829229.0316013768,315829.39995539247,416265.9464709293,365738.99739490094,183322.22726904848,487883.0371902865,327790.64883952163,323739.19071924273,155623.98926057815,291623.6182870604,379667.06859280384,403783.34835888544,319382.4288921343,327882.2367094666,211062.86664019557,441034.4228846633,213253.23653624035,451333.4888786774,226914.86605252404,430758.55012105213,251916.40546240332,264822.47635339113,228750.78373879907,238983.8394067485,219272.36308922758,359090.0887941166,391904.64502572635,427329.7212151082,208612.6378283178,372571.55075353006,217556.7220158711,296193.3387389299,290708.7985340799,203591.62352667438,204821.93808821213,300610.9228518104
